id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,9920.75,42626.5,35245.2,39.683,170.506,140.9808,3.4297,-1,0,0
2,3,9920.5,42635.2,35246.1,39.682,170.5408,140.9844,0.1797,1,0,1
3,3,9916.75,42638.0,35243.3,39.667,170.552,140.9732,1.7344,2,0,1
4,3,9915.0,42648.8,35243.1,39.66,170.5952,140.9724,2.0586,3,0,1
5,3,9916.5,42659.2,35244.2,39.666,170.6368,140.9768,1.3555,4,0,1
6,3,9913.25,42624.0,35241.8,39.653,170.496,140.9672,0.0234,1,0,1
7,3,9909.5,42620.8,35241.2,39.638,170.4832,140.9648,2.0586,6,0,1
8,3,9907.75,42613.0,35240.4,39.631,170.452,140.9616,0.0781,7,0,1
9,3,9900.75,42609.8,35240.4,39.603,170.4392,140.9616,0.6484,8,0,1
10,3,9892.75,42609.2,35239.9,39.571,170.4368,140.9596,1.8945,9,0,1
11,3,9926.5,42627.5,35247.3,39.706,170.51,140.9892,0.043,1,0,1
12,3,9929.5,42624.0,35248.9,39.718,170.496,140.9956,2.3281,11,0,1
13,3,9931.0,42621.0,35252.8,39.724,170.484,141.0112,2.3828,12,0,1
14,3,9932.5,42615.2,35252.8,39.73,170.4608,141.0112,2.3281,13,0,1
15,3,9919.25,42618.8,35238.8,39.677,170.4752,140.9552,0.0195,1,0,1
16,3,9923.0,42613.5,35236.1,39.692,170.454,140.9444,4.875,15,0,1
17,3,9925.25,42614.5,35233.5,39.701,170.458,140.934,2.1133,16,0,1
18,3,9925.75,42610.2,35227.9,39.703,170.4408,140.9116,0.0039,17,0,1
19,3,9926.25,42609.0,35223.2,39.705,170.436,140.8928,2.4922,18,0,1
20,3,9920.5,42625.8,35252.8,39.682,170.5032,141.0112,0.043,1,0,1
21,3,9916.5,42621.5,35255.8,39.666,170.486,141.0232,1.9492,20,0,1
22,3,9913.5,42610.8,35258.8,39.654,170.4432,141.0352,0.0586,21,0,1
23,2,9919.0,42612.8,35243.0,39.676,170.4512,140.972,5.5781,1,0,1
24,2,9921.0,42606.8,35242.1,39.684,170.4272,140.9684,5.0391,23,0,1
25,2,9924.75,42606.0,35243.3,39.699,170.424,140.9732,2.3828,24,0,1
26,2,9925.5,42602.5,35245.4,39.702,170.41,140.9816,0.8125,25,0,1
27,2,9924.75,42592.8,35245.8,39.699,170.3712,140.9832,0.7031,26,0,1
28,2,9921.25,42566.0,35241.7,39.685,170.264,140.9668,1.082,27,0,1
29,2,9918.25,42547.8,35238.2,39.673,170.1912,140.9528,0.7031,28,0,1
30,3,9914.25,42658.2,35243.8,39.657,170.6328,140.9752,0.0664,5,0,2
31,3,9912.25,42666.8,35244.0,39.649,170.6672,140.976,2.4922,30,0,2
32,3,9912.75,42677.8,35245.2,39.651,170.7112,140.9808,2.0039,31,0,2
33,3,9911.25,42657.5,35242.6,39.645,170.63,140.9704,0.0352,5,0,2
34,3,9903.0,42659.0,35237.2,39.612,170.636,140.9488,1.082,33,0,2
35,3,9884.75,42608.2,35237.7,39.539,170.4328,140.9508,0.0039,10,0,2
36,3,9882.75,42603.2,35234.7,39.531,170.4128,140.9388,1.4102,35,0,2
37,3,9889.25,42615.5,35240.5,39.557,170.462,140.962,0.0156,10,0,2
38,3,9888.5,42625.2,35240.9,39.554,170.5008,140.9636,0.9766,37,0,2
39,3,9881.75,42627.5,35238.2,39.527,170.51,140.9528,0.8672,38,0,2
40,3,9874.5,42628.5,35234.0,39.498,170.514,140.936,0.8672,39,0,2
41,3,9861.25,42630.5,35224.8,39.445,170.522,140.8992,0.6484,40,0,2
42,3,9942.0,42619.5,35260.6,39.768,170.478,141.0424,0.0156,14,0,2
43,3,9947.25,42618.0,35267.4,39.789,170.472,141.0696,1.3555,42,0,2
44,3,9933.0,42608.5,35253.3,39.732,170.434,141.0132,0.0156,14,0,2
45,3,9939.0,42607.8,35254.6,39.756,170.4312,141.0184,1.2461,44,0,2
46,3,9943.75,42605.2,35254.7,39.775,170.4208,141.0188,0.0117,45,0,2
47,3,9931.0,42609.5,35216.1,39.724,170.438,140.8644,1.7344,19,0,2
48,3,9923.75,42611.2,35214.3,39.695,170.4448,140.8572,1.7891,19,0,2
49,3,9921.5,42608.8,35211.5,39.686,170.4352,140.846,2.1133,48,0,2
50,3,9918.75,42598.8,35208.1,39.675,170.3952,140.8324,0.1172,49,0,2
51,3,9912.5,42592.8,35201.1,39.65,170.3712,140.8044,1.4102,50,0,2
52,3,9905.0,42591.2,35190.2,39.62,170.3648,140.7608,1.1914,51,0,2
