id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,47541.4,54080.1,20557.8,190.1656,216.3204,82.2312,1.4102,-1,0,0
2,3,47535.7,54078.5,20561.0,190.1428,216.314,82.244,0.0156,1,0,1
3,3,47531.7,54077.9,20566.0,190.1268,216.3116,82.264,2.8711,2,0,1
4,3,47543.2,54060.2,20556.0,190.1728,216.2408,82.224,0.9219,1,0,1
5,3,47548.0,54062.5,20559.5,190.192,216.25,82.238,0.5977,4,0,1
6,3,47551.3,54058.2,20560.5,190.2052,216.2328,82.242,1.3008,5,0,1
7,3,47553.5,54048.7,20560.2,190.214,216.1948,82.2408,0.543,6,0,1
8,3,47556.4,54046.4,20562.2,190.2256,216.1856,82.2488,1.5156,7,0,1
9,3,47562.8,54038.4,20566.0,190.2512,216.1536,82.264,0.8125,8,0,1
10,3,47566.8,54029.8,20568.0,190.2672,216.1192,82.272,0.3789,9,0,1
11,3,47568.6,54025.1,20567.5,190.2744,216.1004,82.27,0.8125,10,0,1
12,3,47572.5,54019.4,20569.5,190.29,216.0776,82.278,0.0039,11,0,1
13,3,47577.6,54017.1,20570.2,190.3104,216.0684,82.2808,0.8672,12,0,1
14,3,47578.7,54021.2,20571.8,190.3148,216.0848,82.2872,0.3789,13,0,1
15,3,47583.0,54014.1,20571.2,190.332,216.0564,82.2848,0.5,14,0,1
16,3,47587.3,54006.9,20570.8,190.3492,216.0276,82.2832,0.5,15,0,1
17,3,47591.6,53999.8,20570.2,190.3664,215.9992,82.2808,0.5,16,0,1
18,3,47595.9,53992.6,20569.8,190.3836,215.9704,82.2792,0.5,17,0,1
19,3,47596.1,54001.9,20572.2,190.3844,216.0076,82.2888,0.0078,18,0,1
20,3,47599.9,54008.6,20572.8,190.3996,216.0344,82.2912,0.543,19,0,1
21,3,47605.2,54006.8,20571.0,190.4208,216.0272,82.284,0.4883,20,0,1
22,3,47605.2,53998.1,20569.5,190.4208,215.9924,82.278,0.4883,21,0,1
23,3,47603.7,53987.4,20567.2,190.4148,215.9496,82.2688,0.3242,22,0,1
24,3,47608.2,53981.3,20567.0,190.4328,215.9252,82.268,0.3789,23,0,1
25,3,47610.0,53983.6,20567.8,190.44,215.9344,82.2712,0.4336,24,0,1
26,3,47617.0,53978.1,20570.5,190.468,215.9124,82.282,0.5977,25,0,1
27,3,47620.0,53975.4,20574.5,190.48,215.9016,82.298,0.543,26,0,1
28,3,47622.9,53970.1,20579.0,190.4916,215.8804,82.316,0.9766,27,0,1
29,3,47623.7,53963.6,20580.2,190.4948,215.8544,82.3208,0.543,28,0,1
30,3,47624.4,53959.9,20585.0,190.4976,215.8396,82.34,0.8672,29,0,1
31,3,47626.6,53954.9,20594.8,190.5064,215.8196,82.3792,1.1367,30,0,1
32,3,47627.8,53951.1,20598.0,190.5112,215.8044,82.392,0.8672,31,0,1
33,3,47632.5,53945.9,20597.5,190.53,215.7836,82.39,0.0039,32,0,1
34,3,47636.7,53945.7,20598.2,190.5468,215.7828,82.3928,0.9219,33,1,1
35,3,47538.9,54062.2,20551.0,190.1556,216.2488,82.204,0.3242,1,0,1
36,3,47544.9,54059.6,20552.5,190.1796,216.2384,82.21,0.6484,35,0,1
37,3,47550.3,54055.9,20551.0,190.2012,216.2236,82.204,0.9219,36,0,1
38,3,47551.9,54049.8,20548.5,190.2076,216.1992,82.194,0.8672,37,0,1
39,3,47538.5,54058.4,20549.2,190.154,216.2336,82.1968,2.3828,1,0,1
40,3,47543.2,54054.0,20546.2,190.1728,216.216,82.1848,1.2461,39,0,1
41,3,47547.5,54046.6,20540.5,190.19,216.1864,82.162,0.9766,40,0,1
42,3,47548.2,54046.5,20535.8,190.1928,216.186,82.1432,0.5,41,0,1
43,3,47548.8,54046.1,20531.2,190.1952,216.1844,82.1248,0.5,42,0,1
44,3,47549.7,54048.7,20524.0,190.1988,216.1948,82.096,0.0078,43,0,1
45,3,47553.7,54051.1,20520.0,190.2148,216.2044,82.08,0.7031,44,0,1
46,3,47559.1,54049.3,20517.8,190.2364,216.1972,82.0712,0.9219,45,0,1
47,3,47561.3,54043.2,20516.0,190.2452,216.1728,82.064,0.6484,46,0,1
48,3,47536.8,54059.2,20550.8,190.1472,216.2368,82.2032,3.4648,1,0,1
49,3,47534.6,54053.9,20551.2,190.1384,216.2156,82.2048,0.8125,48,0,1
50,3,47535.3,54047.4,20552.0,190.1412,216.1896,82.208,0.7031,49,0,1
51,3,47537.0,54041.2,20551.2,190.148,216.1648,82.2048,0.8125,50,0,1
52,3,47540.3,54031.0,20549.8,190.1612,216.124,82.1992,0.0039,51,0,1
53,3,47544.1,54024.4,20548.2,190.1764,216.0976,82.1928,0.6484,52,0,1
54,3,47548.3,54019.6,20544.0,190.1932,216.0784,82.176,0.8672,53,0,1
55,3,47554.8,54018.6,20540.0,190.2192,216.0744,82.16,0.8672,54,0,1
56,3,47555.1,54011.1,20537.8,190.2204,216.0444,82.1512,0.0117,55,0,1
57,3,47558.8,54007.9,20536.2,190.2352,216.0316,82.1448,0.8125,56,0,1
58,3,47560.8,54001.9,20534.8,190.2432,216.0076,82.1392,0.9766,57,0,1
