id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,48008.8,54419.1,20288.0,192.0352,217.6764,81.152,3.7383,-1,0,0
2,2,48006.2,54421.3,20292.8,192.0248,217.6852,81.1712,0.7578,1,0,1
3,2,48005.8,54426.2,20296.8,192.0232,217.7048,81.1872,0.9219,2,0,1
4,2,48003.2,54427.8,20300.8,192.0128,217.7112,81.2032,0.0078,3,0,1
5,2,47999.7,54424.4,20304.5,191.9988,217.6976,81.218,0.5,4,0,1
6,2,47996.3,54420.9,20308.5,191.9852,217.6836,81.234,0.5,5,0,1
7,2,47993.1,54420.9,20314.2,191.9724,217.6836,81.2568,0.3242,6,0,1
8,2,47989.6,54420.6,20320.0,191.9584,217.6824,81.28,0.4883,7,0,1
9,2,47985.3,54417.9,20325.0,191.9412,217.6716,81.3,0.6484,8,0,1
10,2,47983.6,54416.8,20328.5,191.9344,217.6672,81.314,0.0039,9,0,1
11,2,47982.6,54419.8,20331.2,191.9304,217.6792,81.3248,0.9766,10,0,1
12,2,47980.3,54420.4,20334.5,191.9212,217.6816,81.338,0.4883,11,0,1
13,2,47979.3,54423.7,20337.0,191.9172,217.6948,81.348,1.2461,12,0,1
14,2,47977.3,54422.7,20341.0,191.9092,217.6908,81.364,0.8672,13,0,1
15,2,47971.8,54420.4,20348.5,191.8872,217.6816,81.394,1.1367,14,0,1
16,2,47965.8,54416.6,20358.0,191.8632,217.6664,81.432,0.543,15,0,1
17,2,47963.7,54416.8,20363.0,191.8548,217.6672,81.452,0.6484,16,0,1
18,2,47954.5,54408.5,20377.5,191.818,217.634,81.51,0.6484,17,0,1
19,2,47951.7,54404.9,20384.5,191.8068,217.6196,81.538,1.3008,18,0,1
20,2,47947.7,54400.7,20392.0,191.7908,217.6028,81.568,0.0039,19,0,1
21,2,47945.0,54397.0,20394.8,191.78,217.588,81.5792,0.3789,20,0,1
22,2,47942.8,54397.0,20396.8,191.7712,217.588,81.5872,1.2461,21,0,1
23,2,47937.3,54393.6,20404.2,191.7492,217.5744,81.6168,0.0078,22,0,1
24,2,47933.3,54392.8,20410.0,191.7332,217.5712,81.64,1.3008,23,0,1
25,2,47928.3,54387.4,20417.8,191.7132,217.5496,81.6712,0.3242,24,0,1
26,2,47923.9,54379.7,20424.0,191.6956,217.5188,81.696,0.3789,25,0,1
27,2,47921.2,54373.9,20428.8,191.6848,217.4956,81.7152,0.0039,26,0,1
28,3,48008.6,54424.9,20287.8,192.0344,217.6996,81.1512,0.0156,1,0,1
29,3,48010.5,54427.4,20285.8,192.042,217.7096,81.1432,2.6016,28,0,1
30,3,48011.1,54431.3,20280.0,192.0444,217.7252,81.12,3.793,29,0,1
31,3,48011.9,54438.7,20279.5,192.0476,217.7548,81.118,1.3008,30,0,1
32,3,48004.6,54420.6,20290.2,192.0184,217.6824,81.1608,0.0039,1,0,1
33,3,48003.7,54425.9,20292.2,192.0148,217.7036,81.1688,1.2461,32,0,1
34,3,48013.6,54419.2,20290.0,192.0544,217.6768,81.16,0.0117,1,0,1
35,3,48017.0,54418.8,20292.2,192.068,217.6752,81.1688,2.6016,34,0,1
36,3,48004.2,54413.5,20285.5,192.0168,217.654,81.142,0.0039,1,0,1
37,3,48000.6,54411.4,20286.5,192.0024,217.6456,81.146,1.625,36,0,1
38,3,48007.5,54421.4,20282.5,192.03,217.6856,81.13,0.0078,1,0,1
39,3,48010.7,54424.5,20277.2,192.0428,217.698,81.1088,1.9492,38,0,1
40,3,48016.8,54427.7,20273.0,192.0672,217.7108,81.092,2.1133,39,0,1
41,3,48021.5,54431.0,20268.0,192.086,217.724,81.072,0.0039,40,0,1
42,3,48025.4,54435.3,20260.5,192.1016,217.7412,81.042,1.5156,41,0,1
43,3,48026.2,54437.1,20256.8,192.1048,217.7484,81.0272,2.168,42,0,1
44,2,47917.7,54369.1,20435.0,191.6708,217.4764,81.74,0.9219,27,0,2
45,2,47915.5,54367.0,20441.2,191.662,217.468,81.7648,0.8125,44,0,2
46,2,47915.4,54372.3,20443.8,191.6616,217.4892,81.7752,0.3242,45,0,2
47,2,47922.0,54379.3,20428.8,191.688,217.5172,81.7152,0.7578,27,0,2
48,2,47924.4,54382.6,20431.0,191.6976,217.5304,81.724,0.8672,47,0,2
49,2,47927.8,54381.5,20434.5,191.7112,217.526,81.738,1.3008,48,0,2
50,2,47930.4,54384.8,20441.0,191.7216,217.5392,81.764,1.0273,49,0,2
51,2,47931.7,54394.2,20446.2,191.7268,217.5768,81.7848,0.8125,50,0,2
52,2,47935.1,54402.3,20453.0,191.7404,217.6092,81.812,0.7031,51,0,2
53,2,47937.5,54405.0,20457.5,191.75,217.62,81.83,0.9219,52,0,2
54,2,47938.8,54409.9,20460.5,191.7552,217.6396,81.842,0.8672,53,0,2
55,2,47939.6,54411.4,20463.2,191.7584,217.6456,81.8528,0.4883,54,0,2
56,2,47940.5,54420.9,20466.5,191.762,217.6836,81.866,0.0039,55,0,2
57,2,47943.9,54431.0,20470.8,191.7756,217.724,81.8832,0.8672,56,0,2
58,2,47945.3,54435.0,20475.2,191.7812,217.74,81.9008,0.4883,57,0,2
59,2,47947.3,54437.7,20481.2,191.7892,217.7508,81.9248,0.8672,58,0,2
60,2,47949.5,54443.8,20487.2,191.798,217.7752,81.9488,0.7578,59,0,2
61,2,47951.7,54450.2,20490.5,191.8068,217.8008,81.962,0.8125,60,0,2
62,2,47955.4,54458.0,20492.8,191.8216,217.832,81.9712,0.6484,61,0,2
63,2,47960.1,54460.5,20493.5,191.8404,217.842,81.974,0.3242,62,0,2
64,2,47963.8,54466.1,20495.5,191.8552,217.8644,81.982,0.3789,63,0,2
65,2,47965.6,54472.1,20499.2,191.8624,217.8884,81.9968,0.7578,64,0,2
66,2,47966.1,54474.2,20501.5,191.8644,217.8968,82.006,0.043,65,0,2
67,2,47965.2,54473.2,20505.8,191.8608,217.8928,82.0232,1.3555,66,0,2
68,2,47963.4,54479.7,20509.2,191.8536,217.9188,82.0368,0.3789,67,0,2
69,2,47963.1,54487.8,20512.2,191.8524,217.9512,82.0488,0.3242,68,0,2
70,2,47963.5,54491.7,20516.2,191.854,217.9668,82.0648,0.3789,69,0,2
71,2,47965.1,54496.8,20519.0,191.8604,217.9872,82.076,0.9766,70,0,2
72,2,47968.0,54498.2,20521.0,191.872,217.9928,82.084,0.543,71,0,2
73,2,47969.9,54502.1,20523.2,191.8796,218.0084,82.0928,0.0078,72,0,2
74,2,47970.1,54505.5,20528.5,191.8804,218.022,82.114,1.0273,73,0,2
75,2,47968.4,54508.8,20531.0,191.8736,218.0352,82.124,0.6484,74,0,2
76,2,47966.2,54520.2,20533.2,191.8648,218.0808,82.1328,1.0273,75,0,2
77,2,47962.9,54527.2,20533.5,191.8516,218.1088,82.134,0.543,76,0,2
78,2,47962.7,54535.1,20535.2,191.8508,218.1404,82.1408,0.5977,77,0,2
79,2,47962.8,54548.1,20540.2,191.8512,218.1924,82.1608,0.7578,78,0,2
80,2,47963.5,54553.3,20542.5,191.854,218.2132,82.17,0.043,79,0,2
81,2,47967.4,54563.2,20548.0,191.8696,218.2528,82.192,0.5977,80,0,2
82,2,47971.0,54568.2,20552.0,191.884,218.2728,82.208,0.3242,81,0,2
83,2,47971.6,54572.2,20557.0,191.8864,218.2888,82.228,0.8125,82,0,2
84,2,47972.2,54578.1,20559.5,191.8888,218.3124,82.238,0.7578,83,0,2
85,2,47974.1,54582.0,20560.2,191.8964,218.328,82.2408,0.4883,84,0,2
86,2,47979.6,54583.9,20559.8,191.9184,218.3356,82.2392,0.0078,85,0,2
87,2,47984.4,54588.9,20561.5,191.9376,218.3556,82.246,1.3555,86,0,2
88,2,47988.3,54594.3,20564.8,191.9532,218.3772,82.2592,0.4883,87,0,2
89,2,47992.6,54596.4,20567.2,191.9704,218.3856,82.2688,0.9219,88,0,2
90,2,47996.8,54605.1,20574.2,191.9872,218.4204,82.2968,0.543,89,0,2
91,2,48001.3,54620.6,20581.0,192.0052,218.4824,82.324,0.5977,90,0,2
92,2,48004.3,54629.1,20584.8,192.0172,218.5164,82.3392,0.0039,91,0,2
93,2,48008.8,54635.2,20586.0,192.0352,218.5408,82.344,0.7578,92,0,2
94,2,48012.8,54641.2,20586.0,192.0512,218.5648,82.344,0.6484,93,0,2
95,2,48016.8,54642.6,20589.0,192.0672,218.5704,82.356,0.6484,94,0,2
96,2,48018.5,54644.5,20595.5,192.074,218.578,82.382,0.3242,95,0,2
97,2,48019.9,54651.8,20602.0,192.0796,218.6072,82.408,0.4883,96,0,2
98,2,48020.3,54658.8,20605.2,192.0812,218.6352,82.4208,0.8125,97,0,2
99,2,48026.3,54664.7,20607.5,192.1052,218.6588,82.43,0.0039,98,0,2
100,2,48031.1,54678.7,20610.2,192.1244,218.7148,82.4408,0.7578,99,0,2
101,2,48035.6,54694.2,20614.2,192.1424,218.7768,82.4568,0.7578,100,0,2
102,2,48035.2,54702.1,20616.2,192.1408,218.8084,82.4648,0.8672,101,0,2
103,2,48039.7,54707.7,20616.2,192.1588,218.8308,82.4648,0.0039,102,0,2
104,2,48041.7,54714.5,20620.2,192.1668,218.858,82.4808,0.4336,103,0,2
105,2,48044.2,54726.2,20624.0,192.1768,218.9048,82.496,0.8672,104,0,2
106,2,48047.4,54734.8,20628.0,192.1896,218.9392,82.512,1.3008,105,0,2
107,2,48049.8,54745.4,20632.0,192.1992,218.9816,82.528,0.9766,106,0,2
108,2,48050.6,54749.5,20634.5,192.2024,218.998,82.538,0.8125,107,0,2
109,2,48053.4,54752.4,20638.0,192.2136,219.0096,82.552,0.0117,108,0,2
110,2,48055.2,54759.0,20641.8,192.2208,219.036,82.5672,0.7031,109,0,2
111,2,48054.9,54763.7,20644.5,192.2196,219.0548,82.578,0.7031,110,1,2
112,3,48009.1,54446.3,20277.2,192.0364,217.7852,81.1088,0.0039,31,0,2
113,3,48007.8,54450.5,20277.0,192.0312,217.802,81.108,1.4102,112,0,2
114,3,48004.7,54453.6,20272.8,192.0188,217.8144,81.0912,0.6484,113,0,2
115,3,48001.6,54459.8,20267.5,192.0064,217.8392,81.07,0.3789,114,0,2
116,3,47995.2,54462.8,20262.8,191.9808,217.8512,81.0512,0.543,115,0,2
117,3,47990.8,54468.3,20260.2,191.9632,217.8732,81.0408,0.3789,116,0,2
118,3,47985.0,54472.1,20255.2,191.94,217.8884,81.0208,0.7578,117,0,2
119,3,47979.9,54473.2,20251.0,191.9196,217.8928,81.004,0.9219,118,0,2
120,3,47976.7,54471.6,20248.0,191.9068,217.8864,80.992,0.7578,119,0,2
121,3,47975.2,54484.1,20248.0,191.9008,217.9364,80.992,0.0039,120,0,2
122,3,47975.7,54499.9,20247.8,191.9028,217.9996,80.9912,0.9766,121,0,2
123,3,47976.2,54514.9,20246.8,191.9048,218.0596,80.9872,0.9219,122,0,2
124,3,47977.0,54530.9,20248.8,191.908,218.1236,80.9952,0.0078,123,0,2
125,3,47976.7,54541.5,20249.0,191.9068,218.166,80.996,0.3789,124,0,2
126,3,47975.3,54552.0,20248.2,191.9012,218.208,80.9928,1.3008,125,0,2
127,3,47972.5,54558.9,20245.5,191.89,218.2356,80.982,0.543,126,0,2
128,3,47971.5,54569.0,20243.8,191.886,218.276,80.9752,0.6484,127,0,2
129,3,47969.9,54575.5,20239.0,191.8796,218.302,80.956,1.4102,128,0,2
130,3,47966.0,54578.6,20235.0,191.864,218.3144,80.94,0.7578,129,0,2
131,3,47963.7,54583.7,20233.5,191.8548,218.3348,80.934,1.2461,130,0,2
132,3,47960.4,54586.6,20230.8,191.8416,218.3464,80.9232,0.8672,131,0,2
133,3,47959.6,54590.6,20231.0,191.8384,218.3624,80.924,0.7031,132,0,2
134,3,47954.9,54592.1,20228.0,191.8196,218.3684,80.912,0.0156,133,0,2
135,3,47951.3,54600.1,20227.0,191.8052,218.4004,80.908,0.6484,134,0,2
136,3,47951.5,54607.3,20228.0,191.806,218.4292,80.912,0.6484,135,0,2
137,3,47948.2,54603.3,20226.5,191.7928,218.4132,80.906,0.0039,136,0,2
138,3,47946.8,54607.5,20226.5,191.7872,218.43,80.906,1.3008,137,0,2
139,3,47944.3,54610.2,20229.8,191.7772,218.4408,80.9192,0.7578,138,0,2
140,3,47944.1,54614.2,20232.5,191.7764,218.4568,80.93,0.9766,139,1,2
141,3,48012.1,54448.1,20281.8,192.0484,217.7924,81.1272,0.0117,31,0,2
142,3,48010.3,54448.7,20283.8,192.0412,217.7948,81.1352,0.4336,141,0,2
143,3,47999.5,54455.6,20292.8,191.998,217.8224,81.1712,0.7578,142,0,2
144,3,47992.0,54459.2,20299.2,191.968,217.8368,81.1968,0.3242,143,0,2
145,3,47987.4,54466.1,20303.5,191.9496,217.8644,81.214,0.6484,144,0,2
146,3,47986.8,54468.2,20306.8,191.9472,217.8728,81.2272,1.2461,145,0,2
147,3,47983.0,54470.2,20311.2,191.932,217.8808,81.2448,0.8672,146,0,2
148,3,47981.0,54475.0,20315.0,191.924,217.9,81.26,0.8672,147,0,2
149,3,47979.1,54474.8,20317.2,191.9164,217.8992,81.2688,1.082,148,0,2
150,3,47977.6,54474.7,20319.2,191.9104,217.8988,81.2768,0.0078,149,0,2
151,3,47976.4,54480.5,20322.8,191.9056,217.922,81.2912,0.8125,150,0,2
152,3,47973.0,54486.7,20329.0,191.892,217.9468,81.316,0.7031,151,0,2
153,3,47968.7,54490.8,20336.0,191.8748,217.9632,81.344,1.082,152,0,2
154,3,47962.3,54497.0,20346.8,191.8492,217.988,81.3872,1.1914,153,0,2
155,3,47958.8,54503.0,20354.0,191.8352,218.012,81.416,0.7031,154,0,2
156,3,47956.5,54503.9,20357.5,191.826,218.0156,81.43,0.3242,155,0,2
157,3,47955.4,54510.1,20363.2,191.8216,218.0404,81.4528,0.3242,156,0,2
158,3,47953.7,54512.7,20370.0,191.8148,218.0508,81.48,0.7031,157,0,2
159,3,47953.7,54518.4,20376.2,191.8148,218.0736,81.5048,0.7031,158,0,2
160,3,47953.0,54519.8,20379.2,191.812,218.0792,81.5168,0.9766,159,0,2
161,3,47952.9,54524.9,20382.8,191.8116,218.0996,81.5312,0.4883,160,0,2
162,3,47953.3,54526.4,20386.2,191.8132,218.1056,81.5448,1.0273,161,0,2
163,3,47954.1,54532.1,20389.8,191.8164,218.1284,81.5592,0.8672,162,0,2
164,3,47952.9,54536.6,20391.2,191.8116,218.1464,81.5648,0.0312,163,0,2
165,3,47950.6,54539.8,20394.0,191.8024,218.1592,81.576,0.8125,164,0,2
166,3,47945.2,54538.7,20397.5,191.7808,218.1548,81.59,1.1367,165,0,2
167,3,47942.7,54533.5,20399.2,191.7708,218.134,81.5968,2.3281,166,0,2
168,3,47939.7,54529.8,20403.2,191.7588,218.1192,81.6128,1.2461,167,0,2
169,3,47934.1,54526.6,20407.0,191.7364,218.1064,81.628,0.7031,168,0,2
170,3,47931.2,54527.3,20410.0,191.7248,218.1092,81.64,0.9219,169,1,2
171,3,47999.6,54428.8,20299.8,191.9984,217.7152,81.1992,0.5977,33,0,2
172,3,47999.3,54430.3,20308.0,191.9972,217.7212,81.232,0.5977,171,0,2
173,3,48000.4,54432.6,20313.5,192.0016,217.7304,81.254,0.543,172,0,2
174,3,48001.7,54440.4,20323.2,192.0068,217.7616,81.2928,0.8125,173,0,2
175,3,48001.6,54444.7,20333.0,192.0064,217.7788,81.332,0.7578,174,0,2
176,3,48001.2,54448.9,20336.5,192.0048,217.7956,81.346,0.8125,175,0,2
177,3,48000.0,54449.2,20341.5,192.0,217.7968,81.366,1.082,176,0,2
178,3,47999.9,54452.1,20344.2,191.9996,217.8084,81.3768,0.543,177,0,2
179,3,48000.1,54454.5,20350.2,192.0004,217.818,81.4008,0.0039,178,0,2
180,3,48001.1,54461.2,20355.0,192.0044,217.8448,81.42,0.8672,179,0,2
181,3,48000.8,54463.4,20357.8,192.0032,217.8536,81.4312,1.1914,180,0,2
182,3,47999.8,54462.7,20362.8,191.9992,217.8508,81.4512,1.2461,181,0,2
183,3,47999.5,54466.1,20368.8,191.998,217.8644,81.4752,1.082,182,0,2
184,3,47999.5,54471.1,20373.2,191.998,217.8844,81.4928,0.4883,183,0,2
185,3,48001.8,54473.6,20376.2,192.0072,217.8944,81.5048,0.0039,184,0,2
186,3,48002.9,54475.0,20382.5,192.0116,217.9,81.53,1.1914,185,0,2
187,3,48001.5,54477.0,20388.5,192.006,217.908,81.554,0.7031,186,0,2
188,3,47998.9,54482.9,20394.2,191.9956,217.9316,81.5768,0.5977,187,0,2
189,3,47994.8,54484.1,20398.2,191.9792,217.9364,81.5928,0.7578,188,0,2
190,3,47986.7,54488.8,20403.8,191.9468,217.9552,81.6152,0.8672,189,0,2
191,3,47984.6,54494.2,20406.8,191.9384,217.9768,81.6272,1.1367,190,0,2
192,3,47980.8,54496.9,20410.2,191.9232,217.9876,81.6408,0.3789,191,0,2
193,3,47977.2,54497.8,20414.0,191.9088,217.9912,81.656,0.7578,192,0,2
194,3,47976.1,54500.4,20417.5,191.9044,218.0016,81.67,0.8672,193,0,2
195,3,47969.4,54502.3,20424.0,191.8776,218.0092,81.696,0.5977,194,0,2
196,3,47964.8,54502.8,20429.8,191.8592,218.0112,81.7192,0.8672,195,0,2
197,3,47961.2,54505.2,20436.5,191.8448,218.0208,81.746,0.7578,196,0,2
198,3,47959.0,54505.5,20443.2,191.836,218.022,81.7728,0.6484,197,0,2
199,3,47955.1,54505.8,20446.2,191.8204,218.0232,81.7848,0.0039,198,0,2
200,3,47950.2,54499.7,20446.5,191.8008,217.9988,81.786,0.7031,199,0,2
