id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,47263.0,53056.4,20456.8,189.052,212.2256,81.8272,5.957,-1,0,0
2,2,47262.6,53061.2,20460.8,189.0504,212.2448,81.8432,6.3359,1,0,1
3,2,47259.0,53062.3,20465.8,189.036,212.2492,81.8632,2.8164,2,0,1
4,2,47254.5,53063.5,20467.0,189.018,212.254,81.868,0.9219,3,0,1
5,2,47246.5,53060.3,20471.8,188.986,212.2412,81.8872,0.3242,4,0,1
6,2,47238.4,53056.7,20478.2,188.9536,212.2268,81.9128,0.9766,5,0,1
7,2,47233.2,53056.6,20482.5,188.9328,212.2264,81.93,0.7031,6,0,1
8,2,47228.0,53054.7,20485.5,188.912,212.2188,81.942,0.0117,7,0,1
9,2,47225.5,53051.2,20487.0,188.902,212.2048,81.948,0.8672,8,0,1
10,2,47223.2,53055.8,20489.2,188.8928,212.2232,81.9568,0.0156,9,0,1
11,2,47216.2,53053.9,20493.8,188.8648,212.2156,81.9752,0.8672,10,0,1
12,2,47211.6,53051.0,20498.5,188.8464,212.204,81.994,1.082,11,0,1
13,2,47205.9,53049.7,20502.5,188.8236,212.1988,82.01,0.7031,12,0,1
14,2,47201.1,53052.2,20506.5,188.8044,212.2088,82.026,0.6484,13,0,1
15,2,47194.2,53053.0,20512.0,188.7768,212.212,82.048,0.3789,14,0,1
16,2,47185.8,53050.1,20519.8,188.7432,212.2004,82.0792,1.082,15,0,1
17,2,47184.3,53052.2,20522.5,188.7372,212.2088,82.09,0.6484,16,0,1
18,2,47172.8,53047.0,20532.0,188.6912,212.188,82.128,0.6484,17,0,1
19,2,47169.6,53047.9,20534.8,188.6784,212.1916,82.1392,0.3242,18,0,1
20,2,47161.3,53045.2,20542.0,188.6452,212.1808,82.168,0.3789,19,0,1
21,2,47157.0,53044.7,20547.0,188.628,212.1788,82.188,1.0273,20,0,1
22,2,47152.1,53041.8,20552.8,188.6084,212.1672,82.2112,0.9219,21,0,1
23,2,47146.8,53040.8,20559.5,188.5872,212.1632,82.238,0.3242,22,0,1
24,2,47139.1,53037.6,20566.0,188.5564,212.1504,82.264,1.082,23,0,1
25,2,47134.7,53034.7,20568.2,188.5388,212.1388,82.2728,1.1367,24,0,1
26,2,47124.4,53031.4,20576.5,188.4976,212.1256,82.306,0.0039,25,0,1
27,2,47112.6,53031.8,20585.5,188.4504,212.1272,82.342,1.3008,26,0,1
28,2,47108.2,53034.3,20589.5,188.4328,212.1372,82.358,0.6484,27,0,1
29,2,47100.5,53034.3,20594.8,188.402,212.1372,82.3792,0.0039,28,0,1
